"domain","name","type","title","title_t","help","help_t"
"com.axelor.apps.googleapps.db.GoogleFile","","button","It will Restore selected file(s) back, Are You Sure ?","Vous êtes sur le point de restaurer ce(s) Fichier(s), souhaitez-vous continuer ?","",""
"com.axelor.apps.googleapps.db.GoogleFile","","button","Delete Forever","Supprimer définitivement","",""
"com.axelor.apps.googleapps.db.GoogleFile","","button","It will remove selected file(s) permanently, Are You Sure ?","Ce fichier sera supprimé définitivement. Souhaitez-vous continuer ?","",""
"com.axelor.apps.googleapps.db.GoogleFile","","view","Trashed Files","Les fichiers supprimés","",""
"com.axelor.apps.googleapps.db.GoogleFile","","view","Upload File","Uploader fichier","",""
"com.axelor.apps.googleapps.db.GoogleFile","","group","Upload file","Uploader fichier","",""
"com.axelor.apps.googleapps.db.GoogleFile","","viewField","File To Upload","Fichier à télécharger","",""
"com.axelor.apps.googleapps.db.GoogleFile","","viewField","Parent Directory","Dossier parent","",""
"com.axelor.apps.googleapps.db.GoogleFile","","button","Upload","Uploader","",""
"com.axelor.apps.googleapps.db.UserProfile","","view","User Profile","Profil de l'utilisateur","",""
"com.axelor.apps.googleapps.db.UserProfile","","group","User Profile","Profil de l'utilisateur","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","User","Utilisateur","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","Email Id","ID Email","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","Name","Nom","",""
"com.axelor.apps.googleapps.db.UserProfile","","group","Instructions","Mode opératoire","",""
"com.axelor.apps.googleapps.db.UserProfile","","label","Enter the email Address of Google Account in which you are ","Entrez l'adresse email du compte Google dans lequel vous","",""
"com.axelor.apps.googleapps.db.UserProfile","","label","going to authorize for using Gooogle Drive Service through Google Apps","","",""
"com.axelor.apps.googleapps.db.UserProfile","","button","Delete","Supprimer","",""
"com.axelor.apps.googleapps.db.UserProfile","","view","User Profile","Profil de l'utilisateur","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","User","Utilisateur","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","Email Id","ID Email","",""
"com.axelor.apps.googleapps.db.UserProfile","","viewField","Name","Nom","",""
"","","action","Document Template","Modèle de Document","",""
"","","action","Google Apps Configuration","Configuration Google Apps","",""
"","","action","Google Directory ","Répertoire Google","",""
"","","action","Google Document ","Document Google","",""
"","","action","Google File Shared With Me","Fichiers Google partagés avec moi","",""
"","","action","Google SpreadSheet ","Tableurs Google","",""
"","","action","Sync Settings","Paramètres de synchronisation","",""
"","","action","Template SpreadSheet","Les Modèles de tableur","",""
"","","action","Trashed Directories","Les répertoires supprimés","",""
"","","action","Trashed Files","Les fichiers supprimés","",""
"","","action","User Profile","Profil de l'utilisateur","",""
"googledocument.all","googledocument.all","documentation","","","",""
"googlespreadsheet.all","googlespreadsheet.all","documentation","","","",""
"googleFileSharedWithme.all","googleFileSharedWithme.all","documentation","","","",""
"googledirectory.all","googledirectory.all","documentation","","","",""
"documentTemplates.open","documentTemplates.open","documentation","","","",""
"trashedDirectory.open","trashedDirectory.open","documentation","","","",""
"trashedFile.open","trashedFile.open","documentation","","","",""
"googleappsconfig.all","googleappsconfig.all","documentation","","","",""
"userProfile.open","userProfile.open","documentation","","","",""
"templateSpreadSheet.open","templateSpreadSheet.open","documentation","","","",""
"syncSettings.open","syncSettings.open","documentation","","","",""
"document-form","document-form","documentation","","","",""
"document-form","cancel","documentation","","","",""
"document-form","copy","documentation","","","",""
"document-form","refresh","documentation","","","",""
"document-form","search","documentation","","","",""
"document-form","downloadFile","documentation","","","",""
"document-form","openDocumentinDrive","documentation","","","",""
"document-form","driveUserInfo","documentation","","","",""
"document-form","fileName","documentation","","","",""
"document-form","fileType","documentation","","","",""
"document-form","googleDirectory","documentation","","","",""
"document-form","check_create_file_in_drive","documentation","","","",""
"document-form","btnOpenDrive","documentation","","","",""
"document-form","fileContent","documentation","","","",""
"document-form","filePermissionsList","documentation","","","",""
"document-form","exportDocumentPdf","documentation","","","",""
"document-form","btndownloadFile","documentation","","","",""
"document-form","btnOpenDocumentinDrive","documentation","","","",""
"file-permission-form","file-permission-form","documentation","","","",""
"file-permission-form","sharingUser","documentation","","","",""
"file-permission-form","shareToEmail","documentation","","","",""
"file-permission-form","editable","documentation","","","",""
"file-permission-form","notifyEmail","documentation","","","",""
"file-permission-form","googleFile","documentation","","","",""
"spreadsheet-form","spreadsheet-form","documentation","","","",""
"spreadsheet-form","refresh","documentation","","","",""
"spreadsheet-form","cancel","documentation","","","",""
"spreadsheet-form","search","documentation","","","",""
"spreadsheet-form","delete","documentation","","","",""
"spreadsheet-form","copy","documentation","","","",""
"spreadsheet-form","downloadSpreadSheet","documentation","","","",""
"spreadsheet-form","openSpreadSheetinDrive","documentation","","","",""
"spreadsheet-form","driveUserInfo","documentation","","","",""
"spreadsheet-form","fileName","documentation","","","",""
"spreadsheet-form","fileType","documentation","","","",""
"spreadsheet-form","googleDirectory","documentation","","","",""
"spreadsheet-form","chk_create_spreadsheet_in_drive","documentation","","","",""
"spreadsheet-form","btnOpenDrive","documentation","","","",""
"spreadsheet-form","templateSpreadSheet","documentation","","","",""
"spreadsheet-form","filePermissionsList","documentation","","","",""
"spreadsheet-form","exportSpreadsheetPdf","documentation","","","",""
"googleFileSharedWithMe-form","googleFileSharedWithMe-form","documentation","","","",""
"googleFileSharedWithMe-form","new","documentation","","","",""
"googleFileSharedWithMe-form","cancel","documentation","","","",""
"googleFileSharedWithMe-form","copy","documentation","","","",""
"googleFileSharedWithMe-form","refresh","documentation","","","",""
"googleFileSharedWithMe-form","search","documentation","","","",""
"googleFileSharedWithMe-form","downloadFile","documentation","","","",""
"googleFileSharedWithMe-form","openDocumentinDrive","documentation","","","",""
"googleFileSharedWithMe-form","driveUserInfo","documentation","","","",""
"googleFileSharedWithMe-form","fileName","documentation","","","",""
"googleFileSharedWithMe-form","fileType","documentation","","","",""
"googleFileSharedWithMe-form","fileContent","documentation","","","",""
"googleFileSharedWithMe-form","sharedBy","documentation","","","",""
"googleFileSharedWithMe-form","writable","documentation","","","",""
"googleFileSharedWithMe-form","filePermissionsList","documentation","","","",""
"googleFileSharedWithMe-form","exportDocumentPdf","documentation","","","",""
"googledirectory-form","googledirectory-form","documentation","","","",""
"googledirectory-form","directoryName","documentation","","","",""
"googledirectory-form","useRoot","documentation","","","",""
"googledirectory-form","driveUserInfo","documentation","","","",""
"googledirectory-form","parentGoogleDirectory","documentation","","","",""
"googledirectory-form","googleFilesList","documentation","","","",""
"templateFile-form","templateFile-form","documentation","","","",""
"templateFile-form","dummy3","documentation","","","",""
"templateFile-form","googleFile","documentation","","","",""
"templateFile-form","share","documentation","","","Enable This Template Share To Other Users",""
"templateFile-form","dataModel","documentation","","","",""
"googleappsconfig-form","googleappsconfig-form","documentation","","","",""
"googleappsconfig-form","openApps","documentation","","","",""
"googleappsconfig-form","unauthorize","documentation","","","",""
"googleappsconfig-form","driveUserInfo","documentation","","","",""
"googleappsconfig-form","lastAccessTime","documentation","","","",""
"googleappsconfig-form","clientEmail","documentation","","","",""
"googleappsconfig-form","clientId","documentation","","","",""
"googleappsconfig-form","clientSecret","documentation","","","",""
"googleappsconfig-form","redirectURI","documentation","","","",""
"userProfile-form","userProfile-form","documentation","","","",""
"userProfile-form","driveUserInfo","documentation","","","",""
"userProfile-form","emailId","documentation","","","",""
"userProfile-form","name","documentation","","","",""
"templateSpreadSheet-form","templateSpreadSheet-form","documentation","","","",""
"templateSpreadSheet-form","templateName","documentation","","","",""
"templateSpreadSheet-form","creatorUser","documentation","","","",""
"templateSpreadSheet-form","templateModel","documentation","","","",""
"templateSpreadSheet-form","templateFields","documentation","","","",""
"templateSpreadSheet-form","criteria","documentation","","","",""
"templateSpreadSheet-form","selectedModel_dummy","documentation","","","",""
"templateSpreadSheet-form","field","documentation","","","",""
"templateSpreadSheet-form","operator","documentation","","","",""
"templateSpreadSheet-form","value","documentation","","","",""
"templateSpreadSheet-form","share","documentation","","","",""
"googleapps-sync-settings-form","googleapps-sync-settings-form","documentation","","","",""
"googleapps-sync-settings-form","syncWithSettings","documentation","","","",""
"googleapps-sync-settings-form","driveUserInfo","documentation","","","",""
"googleapps-sync-settings-form","filesModifiedWithin","documentation","","","",""
"googleapps-sync-settings-form","getSharedWithMeFiles","documentation","","","",""
